GroupID_z8,SubhaloID_z8,M200c_z8,logM200c_z8,GroupID_z0,SubhaloID_z0,M200c_z0,logM200c_z0,MstarCentral_z8,logMstarCentral_z8,SFRCentral_z8,logSFRCentral_z8,Ngal_R1,MstarTot_R1,Nhalo_R1,MhaloTot_R1,deltaGal_R1,Ngal_R2,MstarTot_R2,Nhalo_R2,MhaloTot_R2,deltaGal_R2,Ngal_R3,MstarTot_R3,Nhalo_R3,MhaloTot_R3,deltaGal_R3,Ngal_R5,MstarTot_R5,Nhalo_R5,MhaloTot_R5,deltaGal_R5,Ngal_R8,MstarTot_R8,Nhalo_R8,MhaloTot_R8,deltaGal_R8,Ngal_R10,MstarTot_R10,Nhalo_R10,MhaloTot_R10,deltaGal_R10,Ngal_R15,MstarTot_R15,Nhalo_R15,MhaloTot_R15,deltaGal_R15,Ngal_R20,MstarTot_R20,Nhalo_R20,MhaloTot_R20,deltaGal_R20
129,1205,105777050000.0,11.024392127990724,130,262558,164261326225408.0,14.215535324944792,304492409.90610015,8.483576471428725,3.5333025455474854,0.5483037235062879,0,0.0,10,116031183353.87682,-1.0,5,1400033963.9778154,44,739481506232.9169,495.9834107481939,6,1511948044.594143,74,998886908696.822,175.70521271046894,7,1634410487.6182477,109,1382678998609.472,43.529713603038175,8,1738657105.2400348,230,2171703670443.3535,11.424585268704847,10,2338870211.00148,373,3354325888781.267,6.951734571971103,16,3383665793.5349264,750,6265578568773.632,2.7697112044900045,18,3617593099.0796547,1213,9432863292306.572,0.7891402786934982
130,1218,154260420000.0,11.188255310058594,981,690364,40483397042176.0,13.607276947872544,491539021.3154606,8.691558000437324,6.516916275024414,0.8141087774963499,1,428221432.3837989,4,24885091856.93593,794.1734571971102,1,428221432.3837989,16,114473715921.68298,98.39668214963878,1,428221432.3837989,25,172877214037.2845,28.450868785078157,1,428221432.3837989,54,444847454240.1975,5.361387657576882,1,428221432.3837989,135,1001162381783.8882,0.5530731585881059,1,428221432.3837989,214,1598041741315.4734,-0.2048265428028897,6,1360928053.5340273,438,3440780668421.271,0.4136417016837517,7,1525029359.6817884,729,5356984556046.846,-0.3042232249525285
133,1234,82863055000.0,10.918360710144045,1140,733689,36408756535296.0,13.561205846770225,166324711.621142,8.220956779125721,2.022167682647705,0.3060318791280309,1,190235229.48018563,6,52437317346.73112,794.1734571971102,1,190235229.48018563,17,135960262945.20728,98.39668214963878,1,190235229.48018563,31,293196917046.5489,28.450868785078157,1,190235229.48018563,66,499723915033.7882,5.361387657576882,1,190235229.48018563,112,761077337237.5619,0.5530731585881059,1,190235229.48018563,182,1273074172654.967,-0.2048265428028897,3,504134464.83849275,566,4182745872661.009,-0.29317914915812415,12,9878814316.117943,1483,12702505838687.973,0.19276018579566534
135,1251,131899340000.0,11.120243072509766,56,160830,296168328265728.0,14.47153861395946,596367447.450867,8.77551392958596,6.268870830535889,0.7972585937552236,0,0.0,10,97692339450.93924,-1.0,1,168163778.11351636,43,503532350688.0553,98.39668214963878,1,168163778.11351636,64,658350505192.1597,28.450868785078157,2,340162215.74724054,116,1169424935854.1824,11.722775315153765,5,714666545.8530319,219,2116762265532.2146,6.765365792940529,6,819840134.652994,358,3181285899245.776,3.7710407431826614,13,2342783326.268249,747,6467999295962.042,2.0628903536481284,30,6762827781.76624,1507,13127762618619.562,1.9819004644891636
139,1280,152282550000.0,11.182650566101074,19,81618,467371865145344.0,14.669662565180955,406089638.9034599,8.608621908907773,4.987111568450928,0.6979361587240493,1,149053448.58734804,9,117170381966.61426,794.1734571971102,2,381104607.9676659,27,313492780119.6118,197.79336429927756,2,381104607.9676659,54,485806990715.1246,57.901737570156314,2,381104607.9676659,127,1049265232688.3872,11.722775315153765,3,505239472.06154525,242,1928584818770.3372,3.659219475764318,4,635906435.2654904,354,2763320833602.9785,2.180693828788441,12,2084929224.654729,879,6779345730333.374,1.8272834033675034,23,5245751303.689104,1633,12748428409276.29,1.286123689441692
140,1288,143227940000.0,11.156027793884276,1381,789373,34546263261184.0,13.53840107825686,258808796.61767292,8.412979033424753,4.661005020141602,0.6685727368419201,1,133992117.50873113,6,39688129982.20355,794.1734571971102,1,133992117.50873113,17,114919536711.01732,98.39668214963878,1,133992117.50873113,20,140744612909.96124,28.450868785078157,1,133992117.50873113,60,432481138948.0047,5.361387657576882,3,371108804.16536665,114,831619627687.9708,3.659219475764318,3,371108804.16536665,183,1344954018083.1946,1.3855203715913307,9,1121090671.7201443,509,3646347454411.1074,1.1204625525256273,17,2748196601.4321237,1079,7862671413207.286,0.6897435965438594
141,1301,138725700000.0,11.142157554626465,106,235366,201667337256960.0,14.304635564064275,551150815.304592,8.741270454191854,4.438745975494385,0.6473581222323963,1,277591623.41207397,6,67181067812.36183,794.1734571971102,1,277591623.41207397,22,227988974812.955,98.39668214963878,2,400642089.2663575,59,593213801683.8431,57.901737570156314,2,400642089.2663575,121,1139103568230.2607,11.722775315153765,5,956486885.8343104,288,2654448814375.5474,6.765365792940529,7,1291952356.8721094,430,3800084737767.715,4.566214200379772,9,1714356927.735143,686,5510442386977.186,1.1204625525256273,11,2006800630.2390366,1105,8446337118335.691,0.09336350364602675
142,1309,122742060000.0,11.088994026184082,113,243651,200451358195712.0,14.302009003240094,171250313.66121602,8.233631375616788,2.655083656311035,0.42424174949948246,1,111662641.39421576,4,21457552672.277203,794.1734571971102,1,111662641.39421576,17,113021337751.93819,98.39668214963878,1,111662641.39421576,35,233784259236.73535,28.450868785078157,1,111662641.39421576,77,559403941338.8373,5.361387657576882,3,449633155.6813183,216,1655017926404.7063,3.659219475764318,4,640099799.7108976,324,2564913948658.5425,2.180693828788441,4,640099799.7108976,647,4881148413813.563,-0.05757219887749887,10,1513200126.26718,1199,8853333998842.15,-0.00603317850361218
146,1336,117547205000.0,11.070212364196776,455,494530,74523831435264.0,13.872295174839584,781015250.1774144,8.892659514035095,6.3512091636657715,0.8029247899748159,1,295005568.2539482,6,127884176520.42558,794.1734571971102,2,396246278.33569473,22,378917162049.51,197.79336429927756,4,606420692.4358758,47,632281890037.2448,116.80347514031263,6,994152772.774607,91,1112815430858.0527,37.16832594546129,7,1105296580.604318,186,1768389415707.53,9.871512110116742,7,1105296580.604318,269,2358797904855.212,4.566214200379772,11,2335063687.7618885,553,4592964398516.012,1.5916764530868779,21,5347826656.978109,1036,8613849206021.099,1.0873303251424145
147,1344,118175740000.0,11.072528839111328,35,120494,381228075188224.0,14.581184876358591,796363567.1937716,8.90111138328828,7.0987019538879395,0.8512401173812261,2,559045513.3081856,6,152764376115.40475,1589.3469143942204,3,687007928.9539958,20,354284241659.15485,297.19004644891635,3,687007928.9539958,34,480197462882.1285,87.35260635523447,7,1352340878.562956,113,1413644128733.411,43.529713603038175,15,4517806323.802257,351,4224451476224.655,22.29609737882159,17,4983110741.60794,496,5452086018898.298,12.517948772350875,23,6368941678.862182,1017,9775981227178.512,4.418959856454381,37,12547026153.522978,1696,15583087875889.152,2.677677239536635
152,1377,155689170000.0,11.192258834838867,147,281481,187930807107584.0,14.273997978930446,467173895.95343155,8.66947856792261,5.486835956573486,0.7394011208802325,1,321252724.1332361,5,43352887557.95862,794.1734571971102,1,321252724.1332361,11,86907647354.32759,98.39668214963878,2,551075157.3753314,20,200996829286.4509,57.901737570156314,3,726783225.7797276,72,617043519129.1886,18.084162972730645,5,1178637442.817229,211,1826785835001.6492,6.765365792940529,6,1311265792.8109555,333,2817172965610.63,3.7710407431826614,10,2051773226.723968,709,5587849945956.223,1.3560695028062528,19,3574364023.9699984,1202,9347200674585.863,0.888536960843137
155,1396,119073590000.0,11.07581615447998,192,324341,129208068079616.0,14.111289632955176,314349195.8723612,8.497412353731402,3.9575634002685547,0.5975376049827634,1,122000342.59517953,7,53531910805.0729,794.1734571971102,3,1858075536.7897098,19,520983268403.7113,297.19004644891635,5,3456321506.724444,40,894322516883.3383,146.2543439253908,5,3456321506.724444,82,1225914074048.061,30.80693828788441,6,3557011617.360247,244,2387309397106.3647,8.318438951528636,7,3732579176.2176614,336,3176757896548.357,4.566214200379772,8,3898667510.085255,545,4511994662619.565,0.8848556022450023,22,6936428138.223465,1056,8687447675797.725,1.1867270072920535
157,1411,140256180000.0,11.14692211151123,160,294432,171195450261504.0,14.233492218562052,285444924.7184108,8.4555223255477,3.493283987045288,0.5433581980123303,1,363114917.69536394,4,34403528194.35429,794.1734571971102,3,681425176.686265,22,357401510906.81085,297.19004644891635,3,681425176.686265,51,572532379313.9823,87.35260635523447,3,681425176.686265,75,743464683189.4116,18.084162972730645,4,817971378.3008636,143,1272785262588.8389,5.212292634352424,4,817971378.3008636,211,1804319826337.7676,2.180693828788441,7,1534195531.6006908,535,4426805257515.672,0.649248651964377,15,3463338762.4777484,1032,8381796372624.889,0.4909502322445818
160,1425,117845650000.0,11.071313858032228,77,195434,230889556541440.0,14.363404289612728,360581896.27305573,8.557003918320707,4.147838115692139,0.6179264893401265,0,0.0,3,22924729054.53799,-1.0,0,0.0,17,128032303829.61826,-1.0,0,0.0,46,425555900394.79333,-1.0,4,781591793.020144,114,1182289786718.2202,24.44555063030753,6,1028223608.8429154,211,1890654926819.896,8.318438951528636,6,1028223608.8429154,271,2279807987521.453,3.7710407431826614,9,1445931737.4632428,679,5330289618513.881,1.1204625525256273,12,1968297962.2016027,1210,8926462294307.814,0.19276018579566534
163,1441,93643590000.0,10.971478462219238,54,157536,314248664186880.0,14.497273440256166,272672661.8916861,8.435641597843542,3.4384803771972656,0.536492836071052,3,555549341.5616274,7,152150146687.3863,2384.520371591331,3,555549341.5616274,30,366342525048.2095,297.19004644891635,3,555549341.5616274,58,571984979196.1819,87.35260635523447,5,2005750823.1951556,147,1518879703471.2578,30.80693828788441,11,8424074424.2366,370,3981495028950.666,16.083804744469166,14,9779985159.567354,538,5469896805156.184,10.132428400759544,14,9779985159.567354,892,7876180367093.903,2.298497303928754,17,10384452844.91686,1288,10667001171373.576,0.6897435965438594
169,1477,146639880000.0,11.166252136230469,332,427248,99754541318144.0,13.998932676033132,788413256.5563676,8.896753917993095,8.081367492675781,0.9075385932500089,1,325895945.9790375,8,63539211697.94025,794.1734571971102,3,983762909.8103116,21,323294704119.5052,297.19004644891635,5,1249835073.8643157,46,495668628247.8181,146.2543439253908,6,1452627182.3587973,104,964003480841.0736,37.16832594546129,6,1452627182.3587973,205,1846674753829.7954,8.318438951528636,6,1452627182.3587973,237,2064334393506.7007,3.7710407431826614,7,1621611209.0126758,355,2875617558946.6416,0.649248651964377,7,1621611209.0126758,593,4417970633573.644,-0.3042232249525285
170,1482,157155930000.0,11.196331024169922,130,262558,164261326225408.0,14.215535324944792,185124297.82237,8.267463424250678,2.7697837352752686,0.4426026296285327,3,835942164.4022164,11,244474238989.66077,2384.520371591331,4,1140434574.3083167,43,612046469716.7834,396.5867285985551,6,1631316156.6778734,73,1005914486374.9381,175.70521271046894,7,1753778599.7019782,103,1279309007897.6433,43.529713603038175,8,2235230685.3626766,225,2202403758096.2446,11.424585268704847,11,2598131717.8307996,373,3437004465822.064,7.746908029168214,16,3520010566.0523787,773,6351070318966.089,2.7697112044900045,18,3736961211.1633854,1251,9607939765952.77,0.7891402786934982
179,1534,152477630000.0,11.18320655822754,132,264563,179053478805504.0,14.252982763277869,413973379.36214685,8.616972414628535,5.597277641296387,0.7480544330892257,1,158506070.25295997,10,84173913626.04153,794.1734571971102,1,158506070.25295997,47,485159939356.81036,98.39668214963878,1,158506070.25295997,82,886891107178.03,28.450868785078157,2,455603718.4232662,168,1623389088134.34,11.722775315153765,4,1113536386.2785153,310,2853292140120.9146,5.212292634352424,4,1113536386.2785153,397,3425291129576.272,2.180693828788441,4,1113536386.2785153,691,5597540413053.968,-0.05757219887749887,7,1739429928.3711686,1219,9105587451726.168,-0.3042232249525285
192,1617,157221180000.0,11.196511268615724,70,184677,258570536878080.0,14.412579037171405,992786344.9271816,8.996855795118838,9.697157859802246,0.9866892489775938,2,516936740.6144408,13,233221473790.98895,1589.3469143942204,2,516936740.6144408,32,359365534546.5957,197.79336429927756,3,775036610.1987882,54,587758694227.9377,87.35260635523447,4,1070122744.5921998,141,1573547943524.6362,24.44555063030753,5,1175738092.933146,309,2800659880213.6577,6.765365792940529,8,1899436982.923248,469,4058599510321.69,5.361387657576882,13,2446202147.429782,896,7178803233708.609,2.0628903536481284,18,3322718993.8676085,1364,10615519190920.404,0.7891402786934982
193,1626,112509125000.0,11.051188468933104,2,17911,1033314370584576.0,15.014232469282954,241071652.32076383,8.38214614457704,3.1406173706054688,0.4971532895665528,2,302840666.562222,9,134004493237.66803,1589.3469143942204,2,302840666.562222,19,276446659013.4486,197.79336429927756,4,1801687103.3004858,35,642959095355.0826,116.80347514031263,4,1801687103.3004858,80,981782301534.4789,24.44555063030753,11,2911342916.9832416,299,2905681392533.748,16.083804744469166,18,4281501904.688721,431,4362794917031.731,13.313122229547986,34,8860629007.653622,1010,9715744230048.236,7.01063630954126,50,18332339163.31858,2168,20417156118865.49,3.9698341074819394
194,1636,78379920000.0,10.894205093383787,2,17942,1033314370584576.0,15.014232469282954,81964422.5573765,7.913625383604781,1.098587155342102,0.04122965805699985,1,208722999.97441214,7,94348758432.69409,794.1734571971102,2,331718884.3314824,13,153321494764.3764,197.79336429927756,3,490866129.06908613,31,293387225596.71545,87.35260635523447,3,490866129.06908613,94,739483153191.7874,18.084162972730645,13,3692885256.692182,262,2796887440960.565,19.189951061645377,27,8636180432.153145,544,6189834326725.64,20.46968334432198,42,18702801912.28607,1336,14082779274697.432,8.89549191178626,57,21590968741.888767,2398,22917098575306.07,4.6656108825294105
198,1662,91195010000.0,10.95997142791748,88,211746,223381030961152.0,14.349046290987864,154678161.24034202,8.189429000691437,2.352198362350464,0.371658537479133,2,417195048.79803514,5,108630160666.65244,1589.3469143942204,2,417195048.79803514,17,186785944037.14603,197.79336429927756,3,581635653.8802359,55,564461900952.4343,87.35260635523447,3,581635653.8802359,94,986739222960.0958,18.084162972730645,7,1612159192.2805345,210,2198102663523.8254,9.871512110116742,8,1749433788.7874143,351,3205703531953.134,5.361387657576882,14,3248981687.13004,734,6350425687341.664,2.298497303928754,23,8169373091.51154,1438,12476650805187.535,1.286123689441692
199,1672,105558850000.0,11.023494720458984,756,619794,52550246072320.0,13.720574754000808,250321332.5555535,8.398497862058813,2.152496337890625,0.33314413756356154,0,0.0,7,82873740237.05553,-1.0,1,477481632.3248799,17,221079987192.49182,98.39668214963878,1,477481632.3248799,36,336234053090.3599,28.450868785078157,1,477481632.3248799,70,637684132907.114,5.361387657576882,1,477481632.3248799,130,1035967336569.9818,0.5530731585881059,1,477481632.3248799,217,1609367747899.1748,-0.2048265428028897,5,1003731571.1884996,555,4264532879175.324,0.1780347514031264,16,3635078384.825569,1279,9717467416914.855,0.5903469143942206
200,1684,103720590000.0,11.015865325927734,3122,1044369,16182326329344.0,13.209040954814808,224148459.75672984,8.35053575894372,2.144474506378174,0.33152335839091734,1,208000915.63810596,1,9336767557.063637,794.1734571971102,1,208000915.63810596,9,96403331154.03406,98.39668214963878,1,208000915.63810596,19,159320327202.26785,28.450868785078157,1,208000915.63810596,34,246555741369.31952,5.361387657576882,1,208000915.63810596,65,406938309967.9578,0.5530731585881059,3,588103643.79093,128,953571951544.1761,1.3855203715913307,9,1725384974.8879504,431,3447160569569.8306,1.1204625525256273,12,2348799080.2901316,712,5871326309593.867,0.19276018579566534
201,1692,74084960000.0,10.86972999572754,1921,889920,12468602535936.0,13.09581778106946,315753576.4208085,8.49934827834384,1.8532477617263794,0.2681677634446684,0,0.0,5,39468755368.676765,-1.0,0,0.0,10,94667024270.32039,-1.0,0,0.0,21,168169165760.99142,-1.0,0,0.0,48,365343324978.6537,-1.0,1,109133462.67429326,124,961381568294.8705,0.5530731585881059,1,109133462.67429326,179,1363124795849.7793,-0.2048265428028897,7,1440520889.4147575,523,4167204815921.861,0.649248651964377,16,4170489264.308421,1249,10014452379838.125,0.5903469143942206
203,1708,94342430000.0,10.97470760345459,3,22736,899670222045184.0,14.95408334611498,189776318.70046774,8.278242017894375,2.148871898651123,0.3324125830010044,1,231751139.87598863,15,183196342955.7985,794.1734571971102,2,515472911.60404134,36,396977944433.214,197.79336429927756,2,515472911.60404134,73,725872304311.431,57.901737570156314,3,1613284725.9961154,141,1512769043471.9846,18.084162972730645,5,2060723059.310528,325,3098337004494.0933,6.765365792940529,10,2680663396.1272864,543,4830744745749.301,6.951734571971103,22,4648310140.573789,1270,11088315349986.205,4.183352906173756,38,9668296705.386986,2365,20360653757265.87,2.777073921686274
208,1733,99292050000.0,10.996914863586426,412,473315,81883476000768.0,13.913196270432948,294933388.69214237,8.469723940757765,2.0951120853424072,0.3214145019491922,1,327249347.13411796,5,151692826662.71967,794.1734571971102,1,327249347.13411796,24,312172917356.0321,98.39668214963878,1,327249347.13411796,45,486006907588.58295,28.450868785078157,1,327249347.13411796,72,702763482123.1641,5.361387657576882,2,577887527.3432674,149,1409828819935.0405,2.106146317176212,4,823075201.9904025,230,1953329707506.5925,2.180693828788441,8,1639827439.9953887,516,4129219133267.1885,0.8848556022450023,14,9293685989.481335,1104,8833021506477.94,0.39155355009494297
210,1748,77448266000.0,10.88901138305664,37,124333,197666877210624.0,14.2959339012316,136911402.70036057,8.13643961996467,1.936248779296875,0.28718539590658476,1,197551556.09215048,6,56162044067.17445,794.1734571971102,2,1358609274.799647,24,346757143577.5032,197.79336429927756,2,1358609274.799647,52,570814688982.8497,57.901737570156314,2,1358609274.799647,81,750649214046.0654,11.722775315153765,4,1632000872.6238956,213,1689857049812.9878,5.212292634352424,7,3187336615.507568,319,2695284742484.726,4.566214200379772,12,4340284279.896018,732,5981800532073.507,1.8272834033675034,24,13153081521.136696,1505,12722961050916.064,1.3855203715913307
211,1759,111135375000.0,11.045852661132812,2039,908678,23104170491904.0,13.363690380677458,261429038.44761854,8.417353825544204,1.933064579963684,0.28647097142930605,1,555050766.3941362,2,9193926706.47458,794.1734571971102,2,750814180.3933274,18,256453891366.42984,197.79336429927756,2,750814180.3933274,38,473010802219.70734,57.901737570156314,2,750814180.3933274,66,738387500329.9565,11.722775315153765,5,1120349421.9916177,128,1325526035022.0596,6.765365792940529,5,1120349421.9916177,164,1505873638917.6763,2.9758672859855513,7,1337608878.7650054,382,3044029425995.7295,0.649248651964377,9,1630144847.3716187,828,6182665771831.969,-0.10542986065325088
215,1780,144770760000.0,11.160680770874023,313,415071,106644214120448.0,14.027937298194024,548478329.2203869,8.739159472957349,4.309869289398193,0.6345648547365832,2,240421933.15085107,6,104318464800.14792,1589.3469143942204,2,240421933.15085107,18,184837594993.4939,197.79336429927756,2,240421933.15085107,22,206835612166.33972,57.901737570156314,2,240421933.15085107,53,409098909928.58984,11.722775315153765,2,240421933.15085107,111,768875974775.7339,2.106146317176212,3,439937543.23944783,169,1221820886090.4026,1.3855203715913307,4,983919566.9564062,519,3673036599101.166,-0.05757219887749887,15,3103058769.2518725,1126,8621529952584.736,0.4909502322445818
217,1798,119909470000.0,11.078853607177734,60,168106,290497797029888.0,14.463142843296431,615892665.0982956,8.789505031941685,4.380126953125,0.6415858380315899,2,302623962.8949488,3,76049637981.03412,1589.3469143942204,2,302623962.8949488,11,117081232151.17003,197.79336429927756,2,302623962.8949488,13,124038610709.6744,57.901737570156314,2,302623962.8949488,41,334211680207.73267,11.722775315153765,2,302623962.8949488,110,881199725687.1698,2.106146317176212,2,302623962.8949488,205,1463937779637.1892,0.5903469143942206,3,423525278.85933983,549,3883433295345.108,-0.29317914915812415,12,2423102735.366605,1255,9399379001435.957,0.19276018579566534
228,1852,106969290000.0,11.02925968170166,2553,979355,10643940835328.0,13.027102451846844,292737452.69771165,8.46647828942868,3.8871119022369385,0.5897387556947361,1,127547513.77606201,5,49815918004.08691,794.1734571971102,1,127547513.77606201,10,83367679634.38142,98.39668214963878,1,127547513.77606201,14,144770081975.23688,28.450868785078157,1,127547513.77606201,22,229611659792.62607,5.361387657576882,2,587830860.0412557,70,670683278133.2866,2.106146317176212,3,755059369.7641113,129,1116978624576.5884,1.3855203715913307,18,7478436944.576749,637,6131289797280.442,3.2409251050512546,23,8260669410.261724,1403,11582127955676.467,1.286123689441692
229,1860,91598880000.0,10.96189022064209,214,343443,138947200024576.0,14.142849799575943,314157514.4531806,8.497147452231236,3.077554702758789,0.4883468749634648,1,546292704.5919285,3,103688790430.73967,794.1734571971102,2,716745427.2209454,8,200084444429.09515,197.79336429927756,2,716745427.2209454,16,240675999434.04285,57.901737570156314,4,1098755400.6179523,57,600758322729.345,24.44555063030753,7,3831861345.4466343,200,2197720832377.0122,9.871512110116742,7,3831861345.4466343,277,2801365837793.558,4.566214200379772,13,4758618095.329299,661,5824201776015.569,2.0628903536481284,24,7845603947.255213,1471,12348372141872.168,1.3855203715913307
235,1896,103863680000.0,11.016464233398438,7810,1341218,6039436525568.0,12.780996421195312,386092463.16123646,8.586691323925438,3.073070764541626,0.48771386065761374,0,0.0,1,9581392093.643806,-1.0,1,193868748.62149432,4,35572970840.90067,98.39668214963878,1,193868748.62149432,6,42575923767.20811,28.450868785078157,1,193868748.62149432,38,242489969436.48962,5.361387657576882,2,470496135.5787693,157,1171406421173.5586,2.106146317176212,6,1463989578.9903774,297,2333315923383.2524,3.7710407431826614,14,3707363246.3007717,827,6950887878639.074,2.298497303928754,37,30217287589.853355,1743,16354201283775.543,2.677677239536635
241,1920,155613820000.0,11.19204807281494,2,17908,1033314370584576.0,15.014232469282954,528756288.2192796,8.723255545248715,5.250179767608643,0.7202568860730202,1,211907562.2412882,4,68564735438.783585,794.1734571971102,5,1968355018.426649,31,687404928752.5854,495.9834107481939,11,8571301592.425379,93,2094119081313.82,322.9595566358597,18,11253208401.80404,245,4228126974119.2085,113.50497783638389,21,13863694964.61852,445,6118136986425.785,31.614536330350226,26,14764956614.661964,721,8759628735858.851,19.674509887124866,46,19564968141.98205,1508,15994206977640.234,9.837919712908763,60,21872375364.48327,2401,22938461632310.79,4.963800928978327
242,1924,73844050000.0,10.868315696716309,15850,1572823,3375513468928.0,12.52833984524424,266519031.15826648,8.42572822586511,2.593492269515991,0.41405238101994235,2,254428982.05275518,9,110603240270.47665,1589.3469143942204,2,254428982.05275518,20,218203166240.71246,197.79336429927756,2,254428982.05275518,25,245045987789.63168,57.901737570156314,4,1207275969.447342,65,701602113468.6536,24.44555063030753,9,5166684251.233543,207,2182799608949.5776,12.977658427292953,11,5456741408.705888,369,3494068435116.9263,7.746908029168214,30,9504577497.21669,991,9237385443091.41,6.068208508418758,61,21777661467.21796,2344,21844425943086.363,5.063197611127966
243,1940,138739940000.0,11.14220142364502,83,203923,128114512363520.0,14.10759832788998,156632756.27706972,8.194882590306614,3.260364294052124,0.5133993121638927,1,147341198.14794466,5,33064780287.73276,794.1734571971102,1,147341198.14794466,12,76316898028.19661,98.39668214963878,1,147341198.14794466,17,108904582906.12836,28.450868785078157,1,147341198.14794466,41,232991803649.748,5.361387657576882,1,147341198.14794466,119,747462382728.7358,0.5530731585881059,3,1045694444.9279807,249,1939627052822.8916,1.3855203715913307,8,2699284925.6609054,638,5205877777051.532,0.8848556022450023,13,3632914441.5626283,1171,9255071235575.932,0.29215686794530416
245,1951,92942670000.0,10.968214988708496,4651,1172923,10005938962432.0,13.000257849300956,453121428.9215416,8.65621460122645,3.380143642425537,0.5290636214571728,0,0.0,4,18356573513.063103,-1.0,1,108482884.2238828,13,131659315976.55594,98.39668214963878,1,108482884.2238828,23,209498311966.82474,28.450868785078157,1,108482884.2238828,26,223755026975.84506,5.361387657576882,2,460682327.3858807,76,648277872804.3464,2.106146317176212,2,460682327.3858807,118,942854341509.9845,0.5903469143942206,11,3185257947.241218,666,5649182754990.831,1.5916764530868779,19,4286641990.0152607,1307,10376331849606.078,0.888536960843137
246,1965,136826634000.0,11.136171340942385,8,47315,398251614273536.0,14.600157544846471,482027432.38497525,8.683071754824754,4.111173629760742,0.6140714437437869,2,705177531.9397819,9,200348918702.63263,1589.3469143942204,2,705177531.9397819,20,288707031317.08386,197.79336429927756,7,4257679301.5359564,52,1050565084032.7915,205.1560814955471,9,4884622203.846631,127,1886315578894.5215,56.25248891819194,12,5335063550.644367,331,3556652549474.964,17.63687790305727,16,6551155091.819067,510,5059312155966.849,11.722775315153765,20,7353468468.412206,1101,9374965352050.533,3.7121390056125056,24,8121846926.489038,1921,15685097972200.012,1.3855203715913307
249,1978,103745890000.0,11.015971183776855,264,381609,60795924774912.0,13.783874468958846,320963923.3950848,8.506456220096622,2.7264981269836426,0.43576446102355165,1,296505638.2786182,1,30965413672.754395,794.1734571971102,1,296505638.2786182,7,56458386895.85861,98.39668214963878,1,296505638.2786182,12,83239482573.29156,28.450868785078157,6,1269114104.2120345,61,709172417878.5416,37.16832594546129,10,1847183152.8418775,170,1740924347932.2668,14.530731585881059,11,2019392794.7476897,229,2190802632829.6619,7.746908029168214,14,2424284349.1645875,451,3803499699835.581,2.298497303928754,20,3685703644.6395235,916,7231959429134.259,0.9879336429927756
250,1988,88420835000.0,10.946555137634276,39,128624,334133456797696.0,14.523919963740935,380137965.5274734,8.579941246071645,2.4726035594940186,0.39333009718466455,1,148719827.77843723,11,128949274962.58263,794.1734571971102,2,834793959.4299842,31,422219161284.0859,197.79336429927756,5,1582263902.617233,58,851269358681.6188,146.2543439253908,8,2109870239.806309,128,1624597237503.9827,49.89110126061506,12,2868560812.0915074,248,2846422297855.3076,17.63687790305727,12,2868560812.0915074,338,3445124357129.257,8.542081486365323,14,3270611585.183045,802,6762814530148.639,2.298497303928754,18,4376163564.574008,1412,11196104957795.545,0.7891402786934982
254,2011,123044680000.0,11.090063095092772,197,328787,138800206446592.0,14.1423901120738,207435289.09481907,8.316882640941413,3.5490007400512695,0.5502284435903474,1,185538223.54947284,9,135289586185.17714,794.1734571971102,4,2259446075.9423,34,591110482983.509,396.5867285985551,5,2383154943.136645,60,876998768061.8484,146.2543439253908,5,2383154943.136645,134,1424929221136.787,30.80693828788441,5,2383154943.136645,231,2146026085383.5679,6.765365792940529,6,2586848292.5140786,310,2728180575193.0483,3.7710407431826614,7,2925596627.5076895,639,5139590338079.284,0.649248651964377,10,3326815149.628873,1176,9133926541457.875,-0.00603317850361218
258,2033,131594780000.0,11.11923885345459,4,27880,841819696922624.0,14.925219083166256,341972052.9542055,8.533990615577457,3.386336326599121,0.5298583196250061,1,440926795.0680955,7,83849657627.20369,794.1734571971102,1,440926795.0680955,11,131123665426.55666,98.39668214963878,1,440926795.0680955,17,159239265237.33463,28.450868785078157,1,440926795.0680955,51,406152205962.43365,5.361387657576882,1,440926795.0680955,195,1571572420429.5432,0.5530731585881059,3,663521689.4334912,364,3002258847297.946,1.3855203715913307,7,2201510298.252546,913,7494279639512.203,0.649248651964377,40,10181097495.241753,2031,17970603483816.777,2.9758672859855513
264,2061,116469890000.0,11.066213607788086,319,418698,95636196163584.0,13.980622294147857,282902334.34848034,8.451636531021789,2.6931042671203613,0.4304143997606647,1,247917959.37473667,5,37332835153.805534,794.1734571971102,2,422549424.9322121,12,135126080147.3127,197.79336429927756,3,602236525.7289159,30,411183665530.464,87.35260635523447,5,1191402900.1424122,93,1064929674737.813,30.80693828788441,5,1191402900.1424122,219,1938909663760.2073,6.765365792940529,5,1191402900.1424122,287,2443158393162.0664,2.9758672859855513,14,4094852617.707248,711,6199084647969.926,2.298497303928754,25,5742977950.738479,1366,11167032831901.994,1.4849170537409697
