GroupID_z8,SubhaloID_z8,M200c_z8,logM200c_z8,SubhaloID_z0,GroupID_z0,M200c_z0,logM200c_z0,TrackingStatus
4576,18505,81147470000.0,10.90927505493164,1754515,27463,2067241107456.0,12.31539113242364,success
4579,18513,83058310000.0,10.91938304901123,355974,230,134836362674176.0,14.129807028543086,success
4580,18514,76338230000.0,10.882741928100586,972111,2496,18093399080960.0,13.257520162406186,success
4581,18515,75097014000.0,10.875622749328613,1314428,7194,5590279520256.0,12.747433523641305,success
4582,18517,66759545000.0,10.82451343536377,424030,327,99669908652032.0,13.998564060228068,success
4583,18520,63720180000.0,10.804277420043945,1383133,8887,5893969674240.0,12.770407896979785,success
4585,18526,69562606000.0,10.842375755310059,1058038,3256,12087044603904.0,13.082320124754986,success
4590,18543,78492040000.0,10.89482593536377,81658,19,467371865145344.0,14.669662565180955,success
4593,18550,77515120000.0,10.889386177062988,1105478,3776,13100321341440.0,13.117281948717029,success
4595,18554,80238750000.0,10.90438461303711,671007,915,43412803813376.0,13.637617835628028,success
4598,18566,69883896000.0,10.844377517700195,610983,731,39293930176512.0,13.594325469092018,success
4599,18569,63162860000.0,10.800461769104004,86949,21,382146090893312.0,14.582229421392805,success
4600,18571,79828520000.0,10.9021577835083,1068694,3366,13486640857088.0,13.12990379260032,success
4602,18576,75771940000.0,10.879508972167969,561060,600,63358732599296.0,13.801806481229207,success
4603,18578,63635513000.0,10.803699493408203,396004,284,109812230651904.0,14.040650713600575,success
4604,18580,75546330000.0,10.878213882446289,248327,117,221948206383104.0,14.34625163973729,success
4605,18581,68273627000.0,10.834253311157227,1087084,3567,11649530462208.0,13.066308421346456,success
4607,18588,73569580000.0,10.866698265075684,1134201,4122,8355153707008.0,12.921954443875295,success
4608,18591,80116965000.0,10.903724670410156,653080,857,45056484442112.0,13.653757302635166,success
4609,18592,70578620000.0,10.848672866821289,383024,266,86725086937088.0,13.938144743870438,success
4611,18597,63907560000.0,10.80555248260498,1066045,3338,14494706171904.0,13.161209416019812,success
4614,18605,77840120000.0,10.891203880310059,1181924,4783,7529492381696.0,12.876765698211399,success
4616,18610,78105480000.0,10.892682075500488,1335099,7661,5133753647104.0,12.710435024391844,success
4619,18620,79209440000.0,10.89877700805664,893996,1946,15954661605376.0,13.202887597343292,success
4625,18645,63823230000.0,10.80497932434082,611695,733,64120023941120.0,13.806993675838912,success
4627,18649,76178970000.0,10.881834983825684,168097,60,290497797029888.0,14.463142843296431,success
4634,18674,69570670000.0,10.842426300048828,796135,1412,26058009083904.0,13.415941231142323,success
4642,18704,65467363000.0,10.816024780273438,109278,30,389327343321088.0,14.590314906252068,success
4643,18708,71602090000.0,10.854926109313965,885611,1894,22135596646400.0,13.345091232515317,success
4644,18709,64783254000.0,10.811463356018066,366250,243,117173376778240.0,14.068828945882146,success
4646,18717,75614490000.0,10.878604888916016,462780,393,83177100017664.0,13.920003774549217,success
4651,18732,63797560000.0,10.804803848266602,1462439,11336,3668085833728.0,12.56443948966927,success
4654,18741,75561330000.0,10.878299713134766,946238,2301,8396630130688.0,12.924105023051363,success
4656,18744,64931110000.0,10.812453269958496,1397980,9309,5026275131392.0,12.701246257590219,success
4660,18757,65451250000.0,10.81591796875,294432,160,171195450261504.0,14.233492218562052,success
4661,18760,78413220000.0,10.894389152526855,440474,354,97267235160064.0,13.987966571146448,success
4662,18762,80730950000.0,10.9070405960083,428353,334,104113522081792.0,14.017507138579992,success
4664,18767,76954984000.0,10.886237144470215,1170623,4619,6466127790080.0,12.810644283321961,success
4671,18788,77791460000.0,10.890932083129883,655871,866,43967274024960.0,13.643129540156501,success
4672,18789,74850760000.0,10.87419605255127,429523,336,101111641931776.0,14.0048011628674,success
4675,18797,65307263000.0,10.814961433410645,1410348,9670,2296294146048.0,12.361027518666395,success
4682,18821,68035160000.0,10.832733154296875,190677,74,205864174616576.0,14.313580775369577,success
4688,18840,65763210000.0,10.817983627319336,58084,11,547336941993984.0,14.738254761430827,success
4691,18848,79135695000.0,10.898372650146484,267741,135,163210233643008.0,14.21274738649718,success
4692,18849,74656285000.0,10.873066902160645,1540070,14356,3615950635008.0,12.558222492851455,success
4693,18851,68420570000.0,10.835186958312988,27914,4,841819696922624.0,14.925219083166255,success
4694,18852,63663202000.0,10.803888320922852,748768,1203,37577016999936.0,13.574922301259804,success
4704,18890,79035310000.0,10.897821426391602,1101513,3729,12606683217920.0,13.100600839972854,success
4705,18891,73604874000.0,10.866907119750977,1183745,4809,5673352953856.0,12.753839802980139,success
4706,18892,66708808000.0,10.824183464050293,1,0,1535789976518656.0,15.186331828797393,success
4707,18893,63418280000.0,10.802214622497559,717039,1078,33770440753152.0,13.528536728844255,success
4709,18898,81088540000.0,10.90895938873291,1485036,12140,2913005469696.0,12.464341300095075,success
4710,18901,73937895000.0,10.868866920471191,1050326,3180,14084409917440.0,13.148738656435889,success
4711,18903,70521150000.0,10.848320007324219,1580444,16221,2296792743936.0,12.361121807460615,success
4712,18905,63970540000.0,10.80597972869873,447501,367,99850288889856.0,13.999349325722383,success
4713,18907,76352960000.0,10.88282585144043,1287370,6621,7275945656320.0,12.861889446679449,success
4714,18908,69993095000.0,10.84505558013916,347377,219,66468171481088.0,13.822613731631124,success
4723,18944,70947290000.0,10.850935935974121,534279,538,75706658717696.0,13.879134079198531,success
4725,18951,77735076000.0,10.890617370605469,1296739,6818,5011785383936.0,12.699992465241515,success
4730,18970,75620900000.0,10.878642082214355,1127314,4038,9795287384064.0,12.991017182289129,success
4734,18981,69923100000.0,10.844620704650879,1018706,2887,14409562849280.0,13.1586508055867,success
4749,19043,70839650000.0,10.850276947021484,815961,1508,12506540015616.0,13.097137177002482,success
4754,19060,66662326000.0,10.823880195617676,1060388,3280,15252703936512.0,13.183346840444278,success
4756,19067,68241658000.0,10.834050178527832,51512,9,641211639529472.0,14.807001397240343,success
4764,19103,64873560000.0,10.812067985534668,831326,1586,27962835468288.0,13.44658120733812,success
4766,19110,67148435000.0,10.827035903930664,393218,280,87607643996160.0,13.94254200115118,success
4767,19114,69014450000.0,10.838940620422363,408634,303,106752687210496.0,14.028378816024944,success
4770,19121,69474484000.0,10.841825485229492,253650,122,201308741042176.0,14.303862632831848,success
4771,19123,76799550000.0,10.885358810424805,955191,2366,18402575908864.0,13.264878617830536,success
4773,19128,64477106000.0,10.809405326843262,248325,117,221948206383104.0,14.34625163973729,success
4774,19132,69333210000.0,10.840941429138184,285612,151,177005769261056.0,14.24798742182739,success
4776,19137,68852970000.0,10.837923049926758,939764,2254,20865964048384.0,13.31943845476646,success
4779,19145,76454674000.0,10.883403778076172,1026670,2957,11883756126208.0,13.074953730801695,success
4788,19174,72224350000.0,10.858683586120605,299288,165,82350293647360.0,13.915665152129947,success
4789,19176,68270330000.0,10.834232330322266,485891,437,84636801695744.0,13.92755924363093,success
4792,19186,70281490000.0,10.846840858459473,183493,69,269337868894208.0,14.43029741949233,success
4796,19201,73308670000.0,10.865155220031738,489264,444,57526712270848.0,13.759869554219668,success
4800,19217,67535663000.0,10.829533576965332,831457,1587,22334144512000.0,13.348969321892556,success
4807,19238,67660890000.0,10.830337524414062,744458,1185,39813663162368.0,13.600032137845675,success
4808,19240,67564904000.0,10.829721450805664,1026790,2958,16279280812032.0,13.21163521466466,success
4811,19248,64273424000.0,10.808032035827637,1538849,14302,2902477242368.0,12.462768823224481,success
4825,19297,74250570000.0,10.870699882507324,1282996,6528,5228652396544.0,12.718389770672504,success
4836,19336,75809500000.0,10.87972354888916,785550,1363,23592098070528.0,13.372766564876084,success
4837,19337,68874680000.0,10.838059425354004,494530,455,74523831435264.0,13.872295174839584,success
4839,19340,64928140000.0,10.812433242797852,1254004,5971,7182501281792.0,12.856275712168356,success
4841,19346,63783570000.0,10.804709434509277,1254846,5985,8105523412992.0,12.908781064592874,success
4843,19352,77392670000.0,10.888699531555176,1106258,3785,11584133922816.0,13.063863569709753,success
4844,19353,65273123000.0,10.81473445892334,1862754,38027,1205611266048.0,12.081207297667241,success
4845,19355,77794690000.0,10.890950202941895,549904,574,73404623355904.0,13.86572341461256,success
4853,19384,71020446000.0,10.851383209228516,238666,109,188158054498304.0,14.274522813935697,success
4859,19406,67691352000.0,10.830533027648926,228537,101,121944716345344.0,14.086162987825046,success
4864,19422,73530070000.0,10.86646556854248,1923479,45550,1062787153920.0,12.026446296382412,success
4865,19423,70039970000.0,10.845346450805664,908678,2039,23104170491904.0,13.363690380677458,success
4866,19424,63838330000.0,10.805081367492676,904743,2014,24412074016768.0,13.387604678056027,success
4870,19435,68966810000.0,10.838640213012695,558484,594,68042126000128.0,13.832777874836172,success
4873,19442,69148480000.0,10.83978271484375,727657,1117,30655123554304.0,13.486503070874093,success
4879,19459,69218360000.0,10.840221405029297,281468,147,187930807107584.0,14.273997978930446,success
4887,19485,68157678000.0,10.833515167236328,1215500,5309,7714777858048.0,12.887323425355369,success
4890,19491,76548570000.0,10.883936882019043,602508,707,54530980970496.0,13.73664331038151,success
4891,19492,65314808000.0,10.815011978149414,594034,684,61184141164544.0,13.786638868268875,success
4894,19500,64184030000.0,10.807427406311035,363631,240,70644460945408.0,13.849078115580904,success
4896,19505,68073435000.0,10.832978248596191,84208,20,431286791438336.0,14.63476615767462,success
4898,19510,73987334000.0,10.869157791137695,735654,1148,34034721751040.0,13.531922204404937,success
4899,19511,77151396000.0,10.887344360351562,180656,67,278848855867392.0,14.445368866896443,success
4902,19519,77133914000.0,10.887245178222656,1219957,5383,7349562507264.0,12.866261487882014,success
4905,19524,69219160000.0,10.840226173400879,1007208,2785,18098025398272.0,13.25763119335454,success
4908,19535,69640400000.0,10.84286117553711,205478,84,158344471904256.0,14.19960290595621,success
4910,19541,76019440000.0,10.880925178527832,1092913,3632,6203301167104.0,12.792622866452138,success
4921,19584,73376460000.0,10.865556716918945,86987,21,382146090893312.0,14.582229421392805,success
4929,19613,72061380000.0,10.857702255249023,638111,811,55779629465600.0,13.746475624996727,success
4931,19618,73494790000.0,10.866256713867188,279583,145,155587975315456.0,14.191976029312148,success
4932,19619,76261930000.0,10.882308006286621,1301364,6914,6254892154880.0,12.79621982610869,success
4935,19627,66533800000.0,10.823042869567871,1400458,9379,4671741100032.0,12.669478766907641,success
4938,19639,85392020000.0,10.931417465209961,124334,37,197666877210624.0,14.2959339012316,success
4939,19640,65170130000.0,10.814048767089844,132755,41,357260815499264.0,14.552985385232217,success
4940,19642,71440250000.0,10.85394287109375,100241,26,278377265102848.0,14.444633763828051,success
4950,19674,76962456000.0,10.886279106140137,1205309,5138,7396056891392.0,12.869000243147301,success
4951,19675,77163120000.0,10.887410163879395,896716,1963,25916585541632.0,13.413577783537026,success
4953,19679,67800040000.0,10.831230163574219,224398,98,228585860235264.0,14.359049362490914,success
4955,19688,74297130000.0,10.870972633361816,247170,116,198077717676032.0,14.296835623268862,success
4956,19689,74289684000.0,10.870928764343262,563602,607,60780804308992.0,13.783766442776596,success
4962,19709,67220020000.0,10.827498435974121,921616,2125,16832335446016.0,13.226144377470204,success
4968,19731,71065520000.0,10.851658821105957,494546,455,74523831435264.0,13.872295174839584,success
4970,19735,64785412000.0,10.811477661132812,1225148,5468,5853011247104.0,12.767379358652112,success
4972,19739,66078970000.0,10.820063591003418,1337486,7718,5897519628288.0,12.77066939499095,success
4974,19746,73322380000.0,10.865236282348633,1412398,9728,4716854509568.0,12.67365248072604,success
4976,19750,75336550000.0,10.877005577087402,1266967,6215,5700701913088.0,12.755928332552003,success
4981,19764,65888764000.0,10.818811416625977,1318980,7296,5354290675712.0,12.728701944630338,success
4985,19776,67929630000.0,10.832059860229492,256038,124,178725417123840.0,14.252186319330942,success
4988,19787,70834770000.0,10.85024642944336,553737,583,64927419072512.0,13.812428139591622,success
4991,19797,75655350000.0,10.878839492797852,211746,88,223381030961152.0,14.349046290987863,success
4998,19818,63266880000.0,10.801177024841309,27892,4,841819696922624.0,14.925219083166255,success
5006,19849,76016116000.0,10.880906105041504,817996,1518,25340875374592.0,13.403821613064729,success
5008,19853,65542000000.0,10.816519737243652,378506,260,66928957718528.0,13.825614061808873,success
5011,19866,75327190000.0,10.876952171325684,816989,1513,17632128401408.0,13.24630473982028,success
5015,19877,71217980000.0,10.85258960723877,345896,217,144810090430464.0,14.160798824745035,success
5017,19883,78630740000.0,10.89559268951416,535114,540,64589253312512.0,13.810160263887783,success
5018,19884,72979620000.0,10.863202095031738,1525612,13746,3391079841792.0,12.53033801521055,success
5028,19912,76619230000.0,10.88433837890625,394674,282,80834186969088.0,13.907595074536232,success
5033,19924,69749100000.0,10.843538284301758,349113,221,122974577360896.0,14.089815338650387,success
5037,19937,63266894000.0,10.801177024841309,440474,354,97267235160064.0,13.987966571146448,success
5038,19939,72620320000.0,10.861058235168457,299288,165,82350293647360.0,13.915665152129947,success
5040,19946,68619223000.0,10.836445808410645,968309,2467,18016039337984.0,13.255659321453376,success
5048,19975,68029166000.0,10.832695007324219,249442,118,192892568076288.0,14.28531549511078,success
5053,19990,72807620000.0,10.862176895141602,561061,600,63358732599296.0,13.801806481229207,success
5055,19995,76646260000.0,10.884490966796875,360435,236,111531140317184.0,14.047396142538728,success
5058,20005,76077760000.0,10.881258010864258,589219,672,54302471094272.0,13.73481959309139,success
5062,20018,74999540000.0,10.875059127807617,538738,548,75069074178048.0,13.875461059774146,success
5066,20027,67886006000.0,10.831780433654785,1052640,3203,7535037251584.0,12.877085403713343,success
5074,20056,68415590000.0,10.835155487060547,1150009,4332,8619660148736.0,12.935490143036054,success
5078,20068,72649710000.0,10.861233711242676,322253,189,142160531816448.0,14.1527790394773,success
5079,20070,64606130000.0,10.810274124145508,160830,56,296168328265728.0,14.47153861395946,success
5080,20072,71821290000.0,10.856253623962402,1197268,5015,7636977713152.0,12.882921523211055,success
5088,20095,71049314000.0,10.85155963897705,155651,53,184230525009920.0,14.265361589731892,success
5089,20096,71037220000.0,10.851486206054688,399903,290,60722771918848.0,13.783351588341688,success
5090,20097,64835523000.0,10.811813354492188,750473,1210,33522148442112.0,13.525331844882267,success
5094,20110,69551374000.0,10.842306137084961,1802684,31754,1371452866560.0,12.137180886570771,success
5096,20114,74297490000.0,10.87097454071045,362897,239,113186665660416.0,14.053795266329251,success
5097,20115,75049350000.0,10.875347137451172,1314073,7187,6563024601088.0,12.817104032185728,success
5103,20131,74807615000.0,10.873946189880371,558065,593,74121958391808.0,13.869946885384039,success
5104,20132,68026634000.0,10.83267879486084,1818157,33276,1613386088448.0,12.207738307883805,success
5119,20178,68714240000.0,10.83704662322998,365333,242,109316430364672.0,14.038685441734156,success
5123,20190,68067700000.0,10.832941055297852,431998,340,114998093283328.0,14.060690639628445,success
5124,20192,68130353000.0,10.833340644836426,78522,18,407155215695872.0,14.609760002516866,success
5129,20206,67221120000.0,10.827506065368652,86935,21,382146090893312.0,14.582229421392805,success
5135,20229,66072830000.0,10.820023536682129,328787,197,138800206446592.0,14.1423901120738,success
5138,20238,72658180000.0,10.861284255981445,1088585,3584,12462721073152.0,13.095612875231323,success
5139,20239,71570910000.0,10.854736328125,622210,764,54687277514752.0,13.737886303521826,success
5141,20243,70143090000.0,10.845985412597656,247175,116,198077717676032.0,14.296835623268862,success
5142,20244,68796880000.0,10.837569236755371,1526083,13766,3499630526464.0,12.544022196125162,success
5143,20245,65863100000.0,10.818642616271973,221894,96,214734724923392.0,14.331902280221906,success
5144,20246,67767833000.0,10.831024169921875,269847,137,173721042026496.0,14.239852425715519,success
5147,20255,73010290000.0,10.863384246826172,466138,399,61582495186944.0,13.789457281578665,success
5149,20260,70924570000.0,10.850796699523926,1160437,4479,11037687414784.0,13.042878090765965,success
5150,20262,73998190000.0,10.869221687316895,1195555,4989,7950018019328.0,12.90036811301947,success
5151,20263,64605876000.0,10.810272216796875,896716,1963,25916585541632.0,13.413577783537026,success
5154,20271,72837780000.0,10.862357139587402,1344055,7876,6443828248576.0,12.809143956376332,success
5157,20286,64715490000.0,10.81100845336914,427248,332,99754541318144.0,13.998932676033133,success
5158,20288,64772140000.0,10.81138801574707,1364617,8397,5878467526656.0,12.769264123446762,success
5164,20307,69910310000.0,10.844541549682617,1440796,10618,4407492083712.0,12.644191540936582,success
5165,20308,71893130000.0,10.856687545776367,1310242,7102,3125138161664.0,12.494869222167106,success
5169,20320,81897460000.0,10.913270950317383,677740,938,42465805467648.0,13.628039365953748,success
5175,20338,65653015000.0,10.817255020141602,307864,174,128181143076864.0,14.107824140159273,success
5201,20430,64876840000.0,10.812089920043945,634049,799,31951421440000.0,13.504490183615438,success
5204,20442,78624220000.0,10.895556449890137,1226443,5490,8213247295488.0,12.914514899346122,success
5207,20451,63974617000.0,10.806007385253906,605828,716,60128938164224.0,13.779083534570761,success
5209,20459,63253033000.0,10.801081657409668,157610,54,314248664186880.0,14.497273440256166,success
5210,20462,67992203000.0,10.832459449768066,741602,1172,33123565830144.0,13.520137083456914,success
5217,20482,67726053000.0,10.830756187438965,1316406,7239,6937303318528.0,12.84119068349811,success
5219,20485,71413410000.0,10.853779792785645,735124,1146,29901205798912.0,13.475688702078772,success
5220,20487,66075996000.0,10.820043563842773,755054,1228,32674223751168.0,13.514205278744125,success
5224,20496,73312650000.0,10.865179061889648,952129,2343,20930908651520.0,13.32078808231744,success
5225,20497,64916746000.0,10.812356948852539,17948,2,1033314370584576.0,15.014232469282954,success
5228,20508,77641820000.0,10.890095710754395,260599,128,167641163497472.0,14.224380666351609,success
5229,20509,66720030000.0,10.82425594329834,214511,90,239398222299136.0,14.379120921139139,success
5235,20528,72852250000.0,10.862442970275879,1266803,6212,5568861831168.0,12.74576644275855,success
5237,20535,78785000000.0,10.896443367004395,81639,19,467371865145344.0,14.669662565180955,success
5241,20546,70376595000.0,10.847428321838379,1028835,2976,15873864630272.0,13.200682672392915,success
5244,20558,72455954000.0,10.860074043273926,477296,420,64300743917568.0,13.808215997456506,success
5254,20595,65810805000.0,10.818297386169434,217960,93,235066697449472.0,14.371191105780005,success
5255,20596,70569770000.0,10.848618507385254,882319,1873,7673804226560.0,12.885010715319785,success
5260,20615,72935540000.0,10.86293888092041,280543,146,167491024191488.0,14.223991538247157,success
5262,20623,65966320000.0,10.81932258605957,571069,625,42342132219904.0,13.62677272397207,success
5264,20627,74252740000.0,10.870712280273438,1094081,3645,11719130742784.0,13.06889539942842,success
5271,20649,64109740000.0,10.806923866271973,947882,2313,16031446728704.0,13.204972716236986,success
5279,20672,73257410000.0,10.864851951599121,1041002,3091,9768193228800.0,12.989814241986332,success
5280,20676,69959440000.0,10.844846725463867,1446803,10814,5037196050432.0,12.702188854166,success
5281,20678,75271150000.0,10.876628875732422,892701,1937,24658598428672.0,13.391968388075114,success
5299,20735,76673480000.0,10.884645462036133,55065,10,635853466501120.0,14.803357043286407,success
5301,20739,72377975000.0,10.859606742858887,871523,1808,11497894838272.0,13.060618332195933,success
5311,20773,64065503000.0,10.806624412536621,61684,12,655181557530624.0,14.816361664125669,success
5336,20857,63197364000.0,10.800699234008789,144438,47,183143579516928.0,14.262791698161662,success
5337,20860,68872225000.0,10.838044166564941,625788,775,48216322080768.0,13.683194079518282,success
5339,20864,70128060000.0,10.845891952514648,1073636,3418,11865036947456.0,13.074269094938632,success
5346,20893,65379303000.0,10.81544017791748,851935,1697,25339753398272.0,13.403802384095535,success
5358,20934,71556720000.0,10.854650497436523,794305,1404,31474826870784.0,13.497963349923031,success
5362,20944,64593280000.0,10.810187339782715,839482,1629,23080543977472.0,13.363246040342894,success
5363,20947,71837475000.0,10.856350898742676,769497,1291,31427647242240.0,13.497311869787595,success
5365,20952,71211740000.0,10.852551460266113,0,0,1535789976518656.0,15.186331828797393,success
5367,20957,66582856000.0,10.823362350463867,715022,1070,35917595148288.0,13.555307250913092,success
5370,20963,67201480000.0,10.82737922668457,898562,1974,20866920349696.0,13.319458358321603,success
5373,20973,69900250000.0,10.844478607177734,352152,225,128242103091200.0,14.108030631565473,success
5375,20978,66242605000.0,10.821137428283691,571983,627,62511038595072.0,13.79595671458608,success
5382,21000,65020140000.0,10.813048362731934,205477,84,158344471904256.0,14.19960290595621,success
5387,21015,68589777000.0,10.836259841918945,1179045,4742,9392790437888.0,12.972794632920616,success
5392,21027,69971270000.0,10.84492015838623,1405515,9529,4209190109184.0,12.624198541216078,success
5394,21031,73761270000.0,10.867828369140625,278412,144,177805841137664.0,14.24994602396933,success
5400,21050,70687465000.0,10.849342346191406,881734,1869,24295120044032.0,13.385519049286323,success
5403,21061,67009343000.0,10.826135635375977,1502693,12807,3358408835072.0,12.526133563752014,success
5404,21063,70130790000.0,10.845909118652344,17911,2,1033314370584576.0,15.014232469282954,success
5409,21077,70812254000.0,10.85010814666748,1156575,4423,8813558104064.0,12.945151271976307,success
5411,21081,65345930000.0,10.815218925476074,973378,2506,15525481545728.0,13.19104507934196,success
5412,21082,64312770000.0,10.808297157287598,821644,1537,25780482473984.0,13.411291040784189,success
5419,21106,67319255000.0,10.828139305114746,1117553,3919,6356612939776.0,12.803225767630368,success
5424,21117,66512980000.0,10.822906494140625,384684,268,101358334115840.0,14.00585946404741,success
5425,21118,66510470000.0,10.822890281677246,445254,363,90174650318848.0,13.955084466877407,success
5430,21130,70924810000.0,10.850798606872559,484417,434,98583760076800.0,13.993805378532276,success
5434,21138,73223406000.0,10.864649772644043,11755,1,1307340129173504.0,15.116388592175756,success
5443,21164,75924500000.0,10.880382537841797,1688805,22536,1700704157696.0,12.230628773427703,success
5446,21174,74795590000.0,10.873876571655273,837127,1617,21241257787392.0,13.32718022963874,success
5453,21194,67965200000.0,10.832286834716797,884496,1887,24873199992832.0,13.39573166182115,success
5455,21199,75189290000.0,10.876155853271484,1698277,23190,2254691631104.0,12.353087152835856,success
5461,21217,67450590000.0,10.828986167907715,472857,411,84143316664320.0,13.92501962653793,success
5466,21238,63587074000.0,10.80336856842041,339339,209,136998895484928.0,14.13671706579338,success
5477,21269,78081890000.0,10.892550468444824,774037,1311,29406384881664.0,13.46844163714061,success
5479,21272,63490245000.0,10.802706718444824,1092649,3629,11722414882816.0,13.069017087983074,success
5483,21286,72362570000.0,10.859514236450195,1965489,51409,1106477711360.0,12.0439426700203,success
5488,21301,65556220000.0,10.816614151000977,1697997,23169,2117681938432.0,12.325860732562473,success
5498,21327,65301740000.0,10.814925193786621,1074287,3425,6954329571328.0,12.842255268403257,success
5504,21348,67836998000.0,10.831466674804688,642290,823,45521884413952.0,13.658220231718337,success
5506,21351,66442244000.0,10.822444915771484,939023,2249,13074347065344.0,13.116420009355856,success
5516,21375,69439060000.0,10.841604232788086,426529,331,72077663010816.0,13.857800696978213,success
5518,21380,70017340000.0,10.845206260681152,68209,14,437283203317760.0,14.640762795784122,success
5524,21401,71721510000.0,10.855649948120117,1981435,53795,979708739584.0,11.99109698223096,success
5527,21409,67896316000.0,10.831846237182617,243651,113,200451358195712.0,14.302009003240094,success
5528,21411,67203166000.0,10.82738971710205,675024,929,41255304167424.0,13.615479793432677,success
5532,21425,75795430000.0,10.879643440246582,1016317,2866,10838831267840.0,13.034982455514884,success
5539,21444,67265675000.0,10.827794075012207,94777,24,367364893835264.0,14.565097651855222,success
5541,21449,66443190000.0,10.822450637817383,1255575,6000,8199570194432.0,12.913791088105835,success
5546,21462,66632850000.0,10.823688507080078,882512,1874,22557489102848.0,13.353290756239227,success
5549,21473,69422730000.0,10.84150218963623,879583,1856,24837718278144.0,13.395111696789312,success
5552,21481,74718980000.0,10.873431205749512,713546,1065,20960482689024.0,13.321401279588686,success
5559,21506,67942870000.0,10.832143783569336,70151,15,497315974479872.0,14.696632409598273,success
5561,21511,71101640000.0,10.851880073547363,857306,1726,28609909620736.0,13.456516485862668,success
5563,21515,67598700000.0,10.829938888549805,607282,720,65577833988096.0,13.816757067982131,success
5573,21544,71468150000.0,10.85411262512207,1595783,17002,2759634976768.0,12.44085164073936,success
5576,21552,74681730000.0,10.873214721679688,752449,1218,30934896214016.0,13.490448663308799,success
5578,21555,67735278000.0,10.830815315246582,744640,1186,35239422328832.0,13.547028780515921,success
5580,21561,65926525000.0,10.819060325622559,157568,54,314248664186880.0,14.497273440256166,success
5582,21567,79973120000.0,10.902944564819336,402168,293,100814081228800.0,14.003521196522815,success
5584,21575,68749620000.0,10.837270736694336,1302497,6937,6454540500992.0,12.809865330260578,success
5587,21581,65301365000.0,10.814922332763672,1037954,3061,11308811419648.0,13.053416962041833,success
5588,21583,70841240000.0,10.850286483764648,205477,84,158344471904256.0,14.19960290595621,success
5594,21600,67136460000.0,10.826958656311035,263607,131,185050360446976.0,14.267289935364555,success
5600,21617,64549224000.0,10.809890747070312,1138482,4177,9198640300032.0,12.9637236367114,success
5601,21620,77415520000.0,10.88882827758789,1010464,2813,12571470987264.0,13.099386097437337,success
5604,21630,70024880000.0,10.845252990722656,832436,1592,27641860063232.0,13.441567264028409,success
5606,21635,72999860000.0,10.863322257995605,1168745,4593,10383506014208.0,13.01634401878539,success
5607,21636,72043730000.0,10.857596397399902,221908,96,214734724923392.0,14.331902280221906,success
5611,21646,64247243000.0,10.807854652404785,362897,239,113186665660416.0,14.053795266329251,success
5616,21663,70694140000.0,10.849383354187012,566114,613,44262511083520.0,13.646036048515356,success
5618,21668,70563060000.0,10.848577499389648,834791,1604,27367651147776.0,13.437237525311708,success
5621,21677,68382454000.0,10.834944725036621,453937,378,51961936216064.0,13.71568532547038,success
5625,21689,65636020000.0,10.817142486572266,285612,151,177005769261056.0,14.24798742182739,success
5635,21718,65613010000.0,10.81698989868164,346465,218,121661835706368.0,14.085154365070611,success
5637,21722,67464864000.0,10.82907772064209,382406,265,116946104221696.0,14.067985758909593,success
5654,21785,69058110000.0,10.839215278625488,1968389,51843,961256488960.0,11.982839284523411,success
5662,21808,68630245000.0,10.836515426635742,199594,80,193627108147200.0,14.286966159246084,success
5664,21811,74738280000.0,10.873542785644531,646591,837,36506404126720.0,13.562369057139467,success
5667,21818,66357154000.0,10.821887969970703,140473,45,305942902079488.0,14.485640381953425,success
5669,21827,65454764000.0,10.81594181060791,248325,117,221948206383104.0,14.34625163973729,success
5673,21840,67724270000.0,10.830744743347168,527689,523,70654569218048.0,13.849140252837353,success
5676,21846,63577334000.0,10.803302764892578,702303,1026,41776719069184.0,13.62093432970606,success
5677,21849,69527280000.0,10.842155456542969,602511,707,54530980970496.0,13.73664331038151,success
5680,21857,63986704000.0,10.806090354919434,277136,143,90142035410944.0,13.95492736023331,success
5684,21870,68687850000.0,10.83687973022461,410090,305,106751428919296.0,14.0283736969768,success
5687,21880,67185697000.0,10.827277183532715,1735396,25923,2239827017728.0,12.350214478982783,success
5690,21889,70138400000.0,10.845955848693848,476410,418,64368444178432.0,13.808673012113472,success
5693,21899,66876810000.0,10.825275421142578,906004,2022,16418282143744.0,13.215327714627424,success
5699,21917,64992330000.0,10.812862396240234,1304435,6978,7010299412480.0,12.845736567240689,success
5701,21920,67103500000.0,10.82674503326416,126440,38,128062117117952.0,14.107420677287024,success
5702,21924,65841775000.0,10.818501472473145,1452301,10997,3910510837760.0,12.592233493848315,success
5703,21925,65516790000.0,10.816352844238281,900931,1989,20938043162624.0,13.320936090743698,success
5714,21960,63261830000.0,10.801141738891602,796132,1412,26058009083904.0,13.415941231142323,success
5718,21971,66319737000.0,10.821642875671387,277140,143,90142035410944.0,13.95492736023331,success
5721,21977,64849887000.0,10.811909675598145,224397,98,228585860235264.0,14.359049362490914,success
5725,21991,63562805000.0,10.803203582763672,1036698,3049,16764996943872.0,13.224403478596354,success
5731,22009,64541890000.0,10.809842109680176,84233,20,431286791438336.0,14.63476615767462,success
5739,22035,63728947000.0,10.804336547851562,224397,98,228585860235264.0,14.359049362490914,success
5748,22060,65873826000.0,10.818713188171387,386738,271,98774273753088.0,13.99464384517519,success
